"大分类","小分类","语言","名字","更新时间","下载地址","SHA1","大小"
"开发人员工具","Visual Studio LightSwitch 2011","英语","Visual Studio LightSwitch 2011 Web Installer (x86) - (English)","2011-07-26","ed2k://|file|en_visual_studio_lightswitch_2011_web_installer_x86_682002.exe|3895120|FDC32475E1D2B4D3890FEB9B369D3AF3|/","E43E2E33B684561C7874B373FB68C075F0396EC8","3.71MB"
"开发人员工具","Visual Studio LightSwitch 2011","中文 - 繁体","Visual Studio LightSwitch 2011 Web Installer (x86) - (Chinese-Traditional)","2011-07-26","ed2k://|file|ct_visual_studio_lightswitch_2011_web_installer_x86_682001.exe|3903824|5004EA004E7F44F807B38B60D7E5356E|/","3B869681EC26F1CAAC5300BEB72518D145370823","3.72MB"
"开发人员工具","Visual Studio.NET 2003","中文 - 简体","MSDN Library for Visual Studio .NET 2003 - CD1 (Simplified Chinese)","2003-05-07","ed2k://|file|sc_vs.net_2003_library_cd1.iso|673560576|F36A6E11D0131D8D857B3CA4B0E48BF1|/","583E5C6A78A0961B20156AA79DC2D15D36DE0A16","642.36MB"
"开发人员工具","Visual Studio.NET 2003","中文 - 简体","MSDN Library for Visual Studio .NET 2003 - CD2 (Simplified Chinese)","2003-05-07","ed2k://|file|sc_vs.net_2003_library_cd2.iso|670171136|FA0D4E63E2DD1111DC8FE57D031D0BC9|/","D17573C92D8F53C3A628A0055A3CC6D0A0099A18","639.13MB"
"开发人员工具","Visual Studio.NET 2003","中文 - 简体","MSDN Library for Visual Studio .NET 2003 - CD3 (Simplified Chinese)","2003-05-07","ed2k://|file|sc_vs.net_2003_library_cd3.iso|629245952|1C5BFB07EB7EA2B1A946A889343642DD|/","806C14FA75108E77094A7C46AAD688C14EF5D2C4","600.1MB"
"开发人员工具","Visual Studio.NET 2003","中文 - 简体","Visual Studio .NET 2003 Enterprise Architect - CD1 (Simplified Chinese)","2003-05-07","ed2k://|file|sc_vs.net_2003_enar_cd1.iso|655755264|DE8FCEACCBCEC72BD2037C56FB7B4A89|/","5AC0EFFD5F21397B24FC4CA77FF686103D1EFE30","625.38MB"
"开发人员工具","Visual Studio.NET 2003","中文 - 简体","Visual Studio .NET 2003 Enterprise Architect - CD2 (Simplified Chinese)","2003-05-07","ed2k://|file|sc_vs.net_2003_enar_cd2.iso|526010368|6354E8317AE1128FB54CD3682CEF2EE9|/","9CEC6FA76690F695C9B1CC89C10D8871DBD9BD0A","501.64MB"
"开发人员工具","Visual Studio.NET 2003","中文 - 简体","Visual Studio .NET 2003 Prerequisites Disc (Simplified Chinese)","2003-05-07","ed2k://|file|sc_vs.net_2003_prereq.iso|173432832|3636876F1ACE339E77E9484C2BA9267E|/","1C7072262CEE4586806FC78DF82DEE9BDE7769A1","165.4MB"
"开发人员工具","Visual Studio.NET 2003","中文 - 简体","Visual Studio Tools for the Microsoft Office System 2003 (Simplified Chinese)","2004-04-28","ed2k://|file|sc_office_2003_VSTO.iso|3010560|4206388DBCC41374A23CA23705C45FF2|/","7F8A70EBBC02613B1406E9A5197EB75C2C314AA5","2.87MB"
"开发人员工具","Windows Embedded","英语","Windows Embedded POSReady 2009 (x86) - DVD (English)","2009-06-30","ed2k://|file|en_windows_embedded_posready_2009_x86_dvd_283454.iso|3559516160|ECD44F0F55285858517786E48B7BC3E9|/","0E9E37F9268BBB7181E0A1AE561C178382CC3014","3.32GB"
"开发人员工具","Windows Embedded","英语","Windows Embedded Standard 2009 (x86) - DVD (English)","2009-06-30","ed2k://|file|en_windows_embedded_standard_2009_x86_dvd_283454.iso|4612108288|37BB44053421DA71F431B5779F8BE6A8|/","22EE3DD9BB07D6C389FE809F68038C5ABFDFF501","4.3GB"
"开发人员工具","Windows Embedded","英语","Windows Embedded Standard 7 Runtime (x64) - DVD (English)","2010-05-13","ed2k://|file|en_windows_embedded_standard_7_runtime_x64_dvd_521803.iso|3693348864|0945FFBC080B289D37602A76B632060F|/","E35B9A1B935D87DF49EBD8F6BAB801ED205F2583","3.44GB"
"开发人员工具","Windows Embedded","英语","Windows Embedded Standard 7 Runtime (x86) - DVD (English)","2010-05-13","ed2k://|file|en_windows_embedded_standard_7_runtime_x86_dvd_521776.iso|3076239360|6A9981EA9A1D08DDA6F6CA8B5D459E02|/","8CDD02B4381F8ABD9D9C9D01D2EA6C4C534919ED","2.86GB"
"开发人员工具","Windows Embedded","英语","Windows Embedded Standard 7 Toolkit (x86) - DVD (English)","2010-05-13","ed2k://|file|en_windows_embedded_standard_7_toolkit_x86_dvd_521705.iso|4541947904|6D2DC536DA4442F3BDC086A229B5B707|/","2EE47F0B1CD2D28529F496E195914BD12F50A00D","4.23GB"
"开发人员工具","Windows Embedded 8.1 Industry","中文 - 简体","Windows Embedded 8.1 Industry Pro (x64) - DVD (Chinese-Simplified)","2013-09-10","ed2k://|file|cn_windows_embedded_8_1_industry_pro_x64_dvd_2707158.iso|3855857664|9D7D33DE9C33716A4D5F7A47F620BF26|/","C81406626337AF042803006251273F5A656C0B33","3.59GB"
"开发人员工具","Windows Embedded 8.1 Industry","中文 - 简体","Windows Embedded 8.1 Industry Pro (x86) - DVD (Chinese-Simplified)","2013-09-10","ed2k://|file|cn_windows_embedded_8_1_industry_pro_x86_dvd_2707455.iso|2856384512|7A513EE9ABB2E6E463B25AA519597748|/","A7C454BFE6D2A1E5F15EA47D0D248187B1D1C014","2.66GB"
"开发人员工具","Windows Embedded 8.1 Industry with Update","中文 - 简体","Windows Embedded 8.1 Industry Enterprise with Update (x64) - DVD (Chinese-Simplified)","2014-12-15","ed2k://|file|cn_windows_embedded_8.1_industry_enterprise_with_update_x64_dvd_6052153.iso|4099381248|CC31C4B6E10951D1C12AAEB51A6DF272|/","A1CD6AD76EF2E619FECCB8077FFEC643E98B26B2","3.82GB"
"开发人员工具","Windows Embedded 8.1 Industry with Update","中文 - 简体","Windows Embedded 8.1 Industry Pro with Update (x64) - DVD (Chinese-Simplified)","2014-12-15","ed2k://|file|cn_windows_embedded_8.1_industry_pro_with_update_x64_dvd_6052079.iso|4095315968|C92DDA0E6F1F1ADAF37BE8C793DDDD26|/","16BA0B2975367D1D2C6154727BFAFBF2ECFBE4E5","3.81GB"
"开发人员工具","Windows Embedded 8.1 Industry with Update","英语","Windows Embedded 8.1 Industry Enterprise with Update (x64) - DVD (English)","2014-12-15","ed2k://|file|en_windows_embedded_8.1_industry_enterprise_with_update_x64_dvd_6052160.iso|3925440512|1D576CEE990A2D9729AA59ADFC245DB2|/","8815ADCB942302D02484469F6EE1FAB477BB19E3","3.66GB"
"开发人员工具","Windows Embedded 8.1 Industry with Update","英语","Windows Embedded 8.1 Industry Pro with Update (x64) - DVD (English)","2014-12-15","ed2k://|file|en_windows_embedded_8.1_industry_pro_with_update_x64_dvd_6052086.iso|3924887552|15C312E995F9B4BF208E6CB4B14EE1C1|/","DCD10322CB20A98D40ED558BB15CADB025DF98C9","3.66GB"
"开发人员工具","Windows Embedded CE 6.0","英语","Windows Embedded CE 6.0 (English)","2006-12-08","ed2k://|file|en_windows_embedded_ce_6.0_dvd.iso|4080269312|CA522D369210AFE01266B3E4732E85E5|/","e87741c75019bc4d22baebff40ae2eb2afb61796","3.8GB"
"开发人员工具","Windows Embedded CE 6.0 R2","英语","Windows Embedded CE 6.0 R2 (x64) - DVD (English)","2007-12-11","ed2k://|file|en_windows_embedded_ce_6.0_r2_x64_dvd_x13-95609.iso|2048088064|B6D48B6F6DAB04D5376E4FCF07F2C3D3|/","73B4A9A99BCF33B716ECCF425048CFCA7F20B762","1.91GB"
"开发人员工具","Windows Embedded CE 6.0 R3","英语","Windows Embedded CE 6.0 R3 - DVD (English)","2009-10-02","ed2k://|file|en_windows_embedded_ce_6.0_r3_dvd_x16-28730.iso|1227706368|D58747A6B4D7506E38B06D672B7B783B|/","69A456B4D3F26FA7FAB40711756E90B4108940FD","1.14GB"
"开发人员工具","Windows XP Embedded","英语","Windows XP Embedded with Service Pack 2 - ISO CD1 (English)","2004-12-15","ed2k://|file|en_winxp_embedded_sp2_CD1.iso|272242688|6151F94FF055C45BF3EBC294C19631CB|/","3FBA1A66F14FC5B925FE9741F74E950D7A124B08","259.63MB"
"开发人员工具","Windows XP Embedded","英语","Windows XP Embedded with Service Pack 2 - ISO CD2 (English)","2004-12-15","ed2k://|file|en_winxp_embedded_sp2_CD2.iso|585558016|28C7C54C70618BD110976149D882403E|/","0F5218CD53EE8852AE9A06BF014E55A04131FC8B","558.43MB"
"开发人员工具","Windows XP Embedded","英语","Windows XP Embedded with Service Pack 2 - ISO CD3 (English)","2004-12-15","ed2k://|file|en_winxp_embedded_sp2_CD3.iso|336414720|01C61CF91B6D2494BBF5738FC13EF673|/","6E08C4D82FE8A325F1490D6B55C8C299A9A9A947","320.83MB"
"开发人员工具","XNA Game Studio","英语","XNA Framework Redistributable 4.0 Refresh (x86) - (English)","2012-01-13","ed2k://|file|en_xna_framework_redistributable_4.0_refresh_x86.msi|7060992|BC24C98CA04DAD1EC6B60500B00B3863|/","7A7B99A71D4ACA7BF91B8824D34C9E35096CAA97","6.73MB"
"开发人员工具","XNA Game Studio","英语","XNA Game Studio 3.0 (x86) - (English)","2009-01-24","ed2k://|file|en_xna_game_studio_3.0_x86_XNAGS30_s.exe|65521504|CBFACC8F6BADCB59FF7E1A3D4EDA4BFB|/","069B869726464561B7B463A156A9FCC435B47BD3","62.49MB"
"开发人员工具","XNA Game Studio","英语","XNA Game Studio 3.1 - (English)","2009-08-25","ed2k://|file|en_xna_game_studio_3.1_xnags31_s.exe|76729704|612E168D5522A3D6124EB0DE85ED4E8E|/","2AD0064B0F504B51682991042F4C3D12DE3F85F5","73.18MB"
"开发人员工具","XNA Game Studio","英语","XNA Game Studio 4.0 Refresh (x86) - (English)","2012-01-13","ed2k://|file|en_xna_game_studio_4.0_refresh_x86.exe|42807560|7439919FDAB0AE3D4D94DD28FDC26C6A|/","36BAE2876132F16827313D925AEDAED8083A65C7","40.82MB"
"开发人员工具","XNA Game Studio","日语","XNA Game Studio 3.1 - (Japanese)","2009-08-25","ed2k://|file|ja_xna_game_studio_3.1_xnags31_s.exe|76729704|612E168D5522A3D6124EB0DE85ED4E8E|/","2AD0064B0F504B51682991042F4C3D12DE3F85F5","73.18MB"
"服务器","Application Virtualization","多国(语言包)","Application Virtualization for Remote Desktop Services 5.0 Service Pack 3 (x86 and x64) - CD (Multiple Languages)","2014-12-04","ed2k://|file|mu_application_virtualization_for_remote_desktop_services_5.0_service_pack_3_x86_x64_cd_6006325.iso|115607552|FF5303EF0655BF04E07E424EA68538F9|/","67712B6F49253E790C9F1FC3A21823EA0D8C917F","110.25MB"
"服务器","Application Virtualization","多国(语言包)","Application Virtualization Hosting for Desktops 5.0 Service Pack 3 (x86 and x64) - CD (Multiple Languages)","2014-12-04","ed2k://|file|mu_application_virtualization_hosting_for_desktops_5.0_service_pack_3_x86_x64_cd_6005757.iso|115607552|577594B759CB0D5493BADD31D77DB6AA|/","F422D4DA342C3219BAAB051D7A8FAF64AB5D6568","110.25MB"
"服务器","Application Virtualization for Terminal Services","多国(语言包)","Application Virtualization 4.5 for Terminal Services (x86) - CD (Chinese-Simplified, Chinese-Traditional, English, French, German, Italian, Japanese, Korean, Portuguese-Brazil, Russian, Spanish)","2008-10-29","ed2k://|file|cn_ct_en_fr_de_it_ja_ko_pt_ru_es_application_virtualization_4.5_for_terminal_services_dvd_x86_x15-08322.iso|135563264|97AB9DE66DC214F177893A38481B7952|/","EAD71C5C6EF2F4546DEFC0127306167B78E9255D","129.28MB"
"服务器","Application Virtualization for Terminal Services","多国(语言包)","Application Virtualization 4.5 for Terminal Services Cumulative Update 1 (x86) - CD (Multiple Languages - See Details)","2009-05-14","ed2k://|file|cn_ct_nl_en_fr_de_it_ja_ko_pt_pp_es_application_virtualization_4.5_for_ts_cumulative_update_1_x86_cd_x15-51720.iso|134785024|8B2121578AB23B22D22840E1F9A972D7|/","CB42F75D0460867222C058BFDAC1B498DB3CECA2","128.54MB"
"服务器","BizTalk Server 2010","中文 - 简体","BizTalk Server 2010 Branch Edition (x86 and x64) - DVD (Chinese-Simplified)","2010-10-01","ed2k://|file|cn_biztalk_server_2010_branch_edition_x86_x64_dvd_567729.iso|731691008|839C433C0DF2869018F10798A61E7ADF|/","380F87D83E47BCBC3C8A8F1874AB550230CFA7FD","697.79MB"
"服务器","BizTalk Server 2010","中文 - 简体","BizTalk Server 2010 Developer Edition (x86 and x64) - (Chinese-Simplified)","2010-10-01","ed2k://|file|cn_biztalk_server_2010_developer_edition_x86_x64.exe|590942040|4D0CC04A0AD7373BAEC1AA25A3AF7432|/","E9CE85597875B605F5AD76B75C30FEBE56C67E27","563.57MB"
"服务器","BizTalk Server 2010","中文 - 简体","BizTalk Server 2010 Enterprise Edition (x86 and x64) - DVD (Chinese-Simplified)","2010-10-01","ed2k://|file|cn_biztalk_server_2010_enterprise_edition_x86_x64_dvd_567729.iso|1052694528|58B567C703F4B1E7432F951F9937B311|/","967E95560F799F498687A37A4036ABF1A848B16B","1,003.93MB"
"服务器","BizTalk Server 2010","中文 - 简体","BizTalk Server 2010 RFID Enterprise (x86 and x64) - DVD (Chinese-Simplified)","2010-10-01","ed2k://|file|cn_biztalk_server_2010_rfid_enterprise_x86_x64_dvd_567729.iso|96815104|620D10DF18F8B60A6E2580AB35E18D7A|/","718AD1F1C829593F2AD6B0CB86004109A9231FBC","92.33MB"
"服务器","BizTalk Server 2010","中文 - 简体","BizTalk Server 2010 Standard Edition (x86 and x64) - DVD (Chinese-Simplified)","2010-10-01","ed2k://|file|cn_biztalk_server_2010_standard_edition_x86_x64_dvd_567729.iso|1052696576|B7F6BC9B0D93FC8A5A983846CC82F57E|/","8130FFD5612223A445A0E88E62E16BB6AB6EF376","1,003.93MB"
"服务器","BizTalk Server 2010","英语","BizTalk Server 2010 Branch Edition (x86 and x64) - DVD (English)","2010-10-01","ed2k://|file|en_biztalk_server_2010_branch_edition_x86_x64_dvd_567456.iso|691865600|372A09F095E284DFF2A0F80E09EDB1BA|/","CD6268EB4EE42B8D48F849811AA5FF12A2C0CD3F","659.81MB"
"服务器","BizTalk Server 2010","英语","BizTalk Server 2010 Enterprise Edition (x86 and x64) - DVD (English)","2010-10-01","ed2k://|file|en_biztalk_server_2010_enterprise_edition_x86_x64_dvd_567456.iso|1012199424|72E2142B0F8AD29D7D1686AD436E5755|/","522CB2EED6F963B22AD9C771BA3096E542AC3FBC","965.31MB"
"服务器","BizTalk Server 2010","英语","BizTalk Server 2010 RFID Enterprise (x86 and x64) - DVD (English)","2010-10-01","ed2k://|file|en_biztalk_server_2010_rfid_enterprise_x86_x64_dvd_567456.iso|85303296|1BC3EB093B424A5BC3567EB6ABE2BB4B|/","9B62745390045E02168472561E45AE3EA46330BE","81.35MB"
"服务器","BizTalk Server 2010","英语","BizTalk Server 2010 Standard Edition (x86 and x64) - DVD (English)","2010-10-01","ed2k://|file|en_biztalk_server_2010_standard_edition_x86_x64_dvd_567456.iso|1012273152|C850E00CE25AB8E976DB723BC5375AE9|/","8B3E88B63A6E20968D2C4BCC2DD1DFF2D19E10E3","965.38MB"
"服务器","BizTalk Server 2010","英语","Host Integration Server 2010 Developer Edition (x86 and x64) - (English)","2010-10-01","ed2k://|file|en_host_integration_server_2010_developer_edition_x86_x64.exe|158865248|1AD7C21D066FDA31D0364E9D9713572D|/","C2D1C78556AB30A18AB97A4D071F869089105269","151.51MB"
"服务器","BizTalk Server 2010","英语","Host Integration Server 2010 Enterprise Edition (x86 and x64) - CD (English)","2010-10-01","ed2k://|file|en_host_integration_server_2010_enterprise_edition_x86_x64_cd_567513.iso|336152576|03D8A70CFB1B16716504BAE191F9E57A|/","8BB60335F5F558F5BD94ABE82BE4DB982672249F","320.58MB"
"服务器","BizTalk Server 2013","中文 - 简体","BizTalk Server 2013 Enterprise Edition (x86 and x64) - DVD (Chinese-Simplified)","2013-03-21","ed2k://|file|cn_biztalk_server_2013_enterprise_edition_x86_x64_dvd_1818860.iso|1116358656|C987F3F004FEE364B6301D31B29E25E9|/","183A01053D40BB4C25AD91CA5EF7FFAAD7683A98","1.04GB"
"服务器","BizTalk Server 2013","中文 - 简体","BizTalk Server 2013 Standard Edition (x86 and x64) - DVD (Chinese-Simplified)","2013-03-21","ed2k://|file|cn_biztalk_server_2013_standard_edition_x86_x64_dvd_1818860.iso|1116360704|04ED3A33104196BA9605F5694893D6DE|/","2C590B9274906BBF464F8768CCC1E18297D2C93E","1.04GB"
"服务器","BizTalk Server 2013","英语","BizTalk Server 2013 Enterprise Edition (x86 and x64) - DVD (English)","2013-03-21","ed2k://|file|en_biztalk_server_2013_enterprise_edition_x86_x64_dvd_1797912.iso|1044930560|2235F23714611F58A1260D0768F616E7|/","9BF59B21ED55164EB9FE71253D4E5A2BEDEDE652","996.52MB"
"服务器","BizTalk Server 2013","英语","BizTalk Server 2013 Standard Edition (x86 and x64) - DVD (English)","2013-03-21","ed2k://|file|en_biztalk_server_2013_standard_edition_x86_x64_dvd_1797912.iso|1045141504|98853AD9663B055810377C22231269F7|/","3346132D993849A52960CD885258DFCF43D8A2EB","996.72MB"
"服务器","Commerce Server 2009 R2","英语","Commerce Server 2009 R2 Enterprise (x64) - DVD (English)","2011-08-22","ed2k://|file|en_commerce_server_2009_r2_enterprise_x64_726156.iso|185235456|DF90CCC8BB84A5725A51EAB79800965B|/","4777CF5EDF85419DD7EECE1D5FC161D8E9DFD255","176.65MB"
"服务器","Commerce Server 2009 R2","英语","Commerce Server 2009 R2 Standard (x64) - DVD (English)","2011-08-22","ed2k://|file|en_commerce_server_2009_r2_standard_x64_726155.iso|153993216|E38A9D09F6C2D5539F20D8D3F5C45D9E|/","E3DB342346A8EFD27A104FBE334BBDCE56C99A7A","146.86MB"
"服务器","Desktop Optimization Pack","中文 - 简体","Desktop Optimization Pack 2012 (x86 and x64) - DVD (Chinese-Simplified)","2012-10-31","ed2k://|file|cs_desktop_optimization_pack_2012_x86_x64_1105114.iso|1395503104|1C50C3399FD298CAACDF02598063B9AA|/","13B70D18569E4B248D107D9EB93AC5459D6151BD","1.3GB"
"服务器","Desktop Optimization Pack","中文 - 简体","Microsoft Desktop Optimization Pack 2008 R2 (x86 and x64) - DVD (Chinese-Simplified)","2008-10-06","ed2k://|file|cn_desktop_optimization_pack_2008_r2_dvd_x64_x86_x15-09215.iso|677361664|B544D372DB1E1562389B6637F9E3A7AC|/","EA4EEAF50FCA31813D6504B8569D4DFE27BDA566","645.98MB"
"服务器","Desktop Optimization Pack","中文 - 简体","Microsoft Desktop Optimization Pack 2009 (x86 and x64) - DVD (Chinese-Simplified)","2009-04-07","ed2k://|file|cn_desktop_optimization_pack_2009_x86_x64_dvd_x15-44435.iso|788123648|605FFECEC68741E634D4C27BA631845D|/","AA9E2F7533E88D33E0101B825A88DD4E59C95ED7","751.61MB"
"服务器","Desktop Optimization Pack","中文 - 简体","Microsoft Desktop Optimization Pack 2009 R2 (x86 and x64) - DVD (Chinese-Simplified)","2009-10-20","ed2k://|file|cn_desktop_optimization_pack_2009_r2_x86_x64_dvd_x16-33948.iso|1829541888|7E2A203A87A929C16BC301F279BB7D06|/","3345F5FFEC98904821087E602EAC460019CEB17C","1.7GB"
"服务器","Desktop Optimization Pack","中文 - 简体","Microsoft Desktop Optimization Pack 2010 Refresh (x86 and x64) - DVD (Chinese-Simplified)","2010-03-31","ed2k://|file|cn_microsoft_desktop_optimization_pack_2010_refresh_x86_x64_dvd_503293.iso|2273529856|800F06C19A6B52E70353291E96B800E4|/","6B5766B695F57706BF0F9ACCFB50D8BABB058A66","2.12GB"
"服务器","Desktop Optimization Pack","中文 - 简体","Microsoft Desktop Optimization Pack 2011 (x86 and x64) - DVD (Chinese-Simplified)","2011-03-10","ed2k://|file|cn_microsoft_desktop_optimization_pack_2011_x86_x64_dvd_645300.iso|2323924992|18BEFDB38BD305BED5463F2DA5DD5B2C|/","1D78AF570796BBC79E6FF297C8533110F7901F08","2.16GB"
"服务器","Desktop Optimization Pack","中文 - 简体","Microsoft Desktop Optimization Pack 2011 R2 (x86 and x64) - (Chinese - Simplified)","2011-07-29","ed2k://|file|cn_microsoft_desktop_optimization_pack_2011_r2_x86_x64_dvd_715296.iso|2223570944|259197EA36DDCB73E0301492E4039CE5|/","3071F97E01FF4CE7E2C4B77F6A1D8ED9EE5C2A77","2.07GB"
"服务器","Desktop Optimization Pack","中文 - 简体","Microsoft Desktop Optimization Pack for Software Assurance 2013 (x86 and x64) - DVD (Chinese-Simplified)","2013-04-09","ed2k://|file|cn_microsoft_desktop_optimization_pack_for_software_assurance_2013_x86_x64_dvd_1992136.iso|1804632064|072F80B0EC2A21F87A353C30A7210953|/","78ADD5BEF88DD12E33460403F24F883B498E6A59","1.68GB"
"服务器","Desktop Optimization Pack","英语","Desktop Optimization Pack 2012 (x86 and x64) - DVD (English)","2012-10-31","ed2k://|file|en_desktop_optimization_pack_2012_x86_x64_1100291.iso|1395247104|9216BF9A7B8967DF99079032F6D47C71|/","8D770F48EBA861EA272DC65B96EB969BF418CE82","1.3GB"
"服务器","Desktop Optimization Pack","英语","Microsoft Desktop Optimization Pack 2008 R2 (x86 and x64) - DVD (English)","2008-10-06","ed2k://|file|en_desktop_optimization_pack_2008_r2_dvd_x64_x86_x15-09197.iso|679127040|40236438A513078E58C0285D366FD975|/","124CA7D4EF1C90EFC4617049F7B98D9EC4992397","647.67MB"
"服务器","Desktop Optimization Pack","英语","Microsoft Desktop Optimization Pack 2009 (x86 and x64) - DVD (English)","2009-04-07","ed2k://|file|en_desktop_optimization_pack_2009_x86_x64_dvd_x15-44443.iso|789889024|D97AE2E6E3BC0CDF2E1C7DCF319BF869|/","9FB3B5EBE0FD8EA70E19B3993321F4C48987CE64","753.3MB"
"服务器","Desktop Optimization Pack","英语","Microsoft Desktop Optimization Pack 2009 R2 (x86 and x64) - DVD (English)","2009-10-20","ed2k://|file|en_desktop_optimization_pack_2009_r2_x86_x64_dvd_x16-34441.iso|1832052736|E7BBCD7A346FAFF5D8A99D80080236A7|/","4F749C69BC4B59A35DEF6BDA587B6A6EF45D3A4C","1.71GB"
"服务器","Desktop Optimization Pack","英语","Microsoft Desktop Optimization Pack 2011 (x86 and x64) - DVD (English)","2011-03-10","ed2k://|file|en_microsoft_desktop_optimization_pack_2011_x86_x64_dvd_644995.iso|2326435840|479CCA71F156FECAFD22D925CB59963E|/","848B59800A357BDAAB2C03BEDC1ED2FC77FEC404","2.17GB"
"服务器","Desktop Optimization Pack","英语","Microsoft Desktop Optimization Pack for Software Assurance 2013 (x86 and x64) - DVD (English)","2013-04-09","ed2k://|file|en_microsoft_desktop_optimization_pack_for_software_assurance_2013_x86_x64_dvd_1992110.iso|1804417024|A1072890AFF50AE9F36D89DCA85AFF8B|/","54FC597523EA5755205B88329F6BA545C522B485","1.68GB"
"服务器","Desktop Optimization Pack","中文 - 繁体","Microsoft Desktop Optimization Pack 2009 (x86 and x64) - DVD (Chinese-Traditional)","2009-04-07","ed2k://|file|ct_desktop_optimization_pack_2009_x86_x64_dvd_x15-44439.iso|788404224|AFC2C6449152A1AA2DEE73637C168DA5|/","CC21CDE0D1EAC941569633C802C4DC5DF97B4869","751.88MB"
"服务器","Desktop Optimization Pack 2014","中文 - 简体","Microsoft Desktop Optimization Pack 2014 (x86 and x64) - DVD (Chinese-Simplified)","2014-04-29","ed2k://|file|cn_microsoft_desktop_optimization_pack_2014_x86_x64_dvd_4130780.iso|1924722688|2BA6F93B7B0C2395AF1E18691459798D|/","20B6BFD1E8C71501228B9CC2E35A334350AAA682","1.79GB"
"服务器","Desktop Optimization Pack 2014","英语","Microsoft Desktop Optimization Pack 2014 (x86 and x64) - DVD (English)","2014-04-29","ed2k://|file|en_microsoft_desktop_optimization_pack_2014_x86_x64_dvd_4130158.iso|1924548608|B7F8EDE9DFFBB7E5795B3F07ED4775A3|/","EF13D58C99D361B93D3391344C591D18734358FE","1.79GB"
"服务器","Desktop Optimization Pack 2014 R2","多国(语言包)","Microsoft Desktop Optimization Pack 2014 R2 (x86 and x64) - DVD (Multiple Languages)","2014-12-04","ed2k://|file|mu_microsoft_desktop_optimization_pack_2014_r2_x86_x64_dvd_5994499.iso|2236000256|F04C9B2CD46829D5A3B5B8A68C872369|/","554146DF5AD23D5828A4F210CC711BDDD02F27B3","2.08GB"
"服务器","Desktop Optimization Pack 2014 R2","多国(语言包)","Microsoft Desktop Optimization Pack 2014 R2 (x86 and x64) - DVD (Multiple Languages)","2014-12-18","ed2k://|file|mu_microsoft_desktop_optimization_pack_2014_r2_x86_x64_dvd_6110480.iso|2286940160|6BA3CEE42D7FBF85A2F8C3250F4A6AC7|/","E0756A60610B128550DD1F4729A6FFA130E57C5D","2.13GB"
"服务器","Desktop Optimization Pack 2015","多国(语言包)","Microsoft Desktop Optimization Pack 2015 (x86 and x64) - DVD (Multiple Languages)","2015-08-17","ed2k://|file|mu_microsoft_desktop_optimization_pack_2015_x86_x64_dvd_5975282.iso|3003398144|9CDF964D590C76D3C8E5B948A10F94F0|/","ACD095C74A23FA67C9787A9C4014CB278B5B520C","2.8GB"
"服务器","Exchange Server 2003","英语","Exchange 2003 Service Pack 1 (English)","2004-06-24","ed2k://|file|en_exchange_2003_sp1.iso|340346880|F5AA7F69D974F6B4E61440C7AAD036B5|/","7B79FCD5FC72921F6E1FABFA5EFEEC181707A73B","324.58MB"
"服务器","Exchange Server 2003","英语","Exchange Server 2003 Service Pack 2 (English)","2005-10-25","ed2k://|file|en_exchange_server_2003_sp2.exe|115020016|DEB74FD3BCD1D00F04A55787DAD644A0|/","2C985F3FF1FDCCECF89DF61918FB55EB4B12EDD8","109.69MB"
"服务器","Exchange Server 2003","英语","Exchange Server 2003, Enterprise Edition (English)","2003-07-02","ed2k://|file|en_exch2003_ent.iso|391118848|15194BADDA7EE571622B99F081F546D7|/","F9C711E4513697712DE8EC9D9E55D70E1FF24E7A","373MB"
"服务器","Exchange Server 2003","英语","Exchange Server 2003, Standard Edition (English)","2003-07-16","ed2k://|file|en_exch2003_standard.iso|391118848|55261E10167164339BE229D077C985E2|/","451916A847AFC851E5DF1E893C7A8919A0ED792A","373MB"
"服务器","Exchange Server 2007","中文 - 简体","Exchange Server 2007 Service Pack 2 (x64) - (Chinese-Simplified)","2009-10-05","ed2k://|file|cn_exchange_server_2007_service_pack_2_x64.exe|1152809232|DB5FF32E0051CD59A197F536069B3966|/","858B90570A22A0DE0FCEC7673D8628AA1B59D40C","1.07GB"
"服务器","Exchange Server 2007","中文 - 简体","Exchange Server 2007 Service Pack 2 (x86) - (Chinese-Simplified)","2009-10-05","ed2k://|file|cn_exchange_server_2007_service_pack_2_x86.exe|1137742592|8ED86102A8A78E06BEBA0D1B895B5717|/","6ACC437CE78E9F81424F43731106AE87206579A0","1.06GB"
"服务器","Exchange Server 2007","中文 - 简体","Exchange Server 2007 Service Pack 3 (x64) - (Chinese-Simplified)","2010-08-31","ed2k://|file|cn_exchange_server_2007_sp3_x64.exe|1163556624|B22F1D0D3854065C889DEB7C0703E63B|/","08FBF2331D96B04DBA9D29F7C1AB7BC3202A4441","1.08GB"
"服务器","Exchange Server 2007","中文 - 简体","Exchange Server 2007 Service Pack 3 (x86) - (Chinese-Simplified)","2010-08-31","ed2k://|file|cn_exchange_server_2007_sp3_x86.exe|1147272976|0766D3997E000E4EE51DE3908A8B9EF2|/","54498E3AC002744E7EBE1561C96F4F7CCC2F4947","1.07GB"
